아파트명,계약일,건축년도,전용면적,거래금액,층,동,거래유형,계약해지여부,계약해지사유발생일,등기일자,권리구분,매수자,매도자,중개사소재지,시군구코드,법정동,거래구분,date_id,신규거래
롯데캐슬위너,2024-08-20,2005.0,84.99,"114,500",13,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동청구한신아파트,2024-08-06,1997.0,84.76,"170,000",15,109,중개거래,,,24.08.22,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
보성주상복합,2024-08-05,1996.0,59.73,"57,500",11,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
롯데캐슬,2024-08-17,2014.0,84.984,"96,000",9,,중개거래,O,24.08.28,,,개인,개인,"서울 서초구, 서울 양천구",양천구,신월동,실거래,2024-09-22,기존
목동센트럴아이파크위브4단지,2024-08-16,2020.0,84.97,"119,000",18,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동대림,2024-08-14,1994.0,84.82,"140,000",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
우성,2024-08-19,1992.0,84.44,"133,500",4,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지12,2024-08-16,1988.0,71.64,"158,000",11,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지7,2024-08-12,1986.0,101.2,"255,000",8,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동우성2,2024-08-06,2000.0,84.96,"94,000",4,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동우성2,2024-08-06,2000.0,84.96,"91,000",8,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
롯데캐슬(1057-1),2024-08-03,2010.0,59.72,"66,000",4,,중개거래,,,,,개인,개인,"서울 송파구, 서울 양천구",양천구,신월동,실거래,2024-09-22,기존
신정6현대,2024-08-19,2000.0,84.6,"52,000",2,,직거래,,,,,개인,개인,,양천구,신정동,실거래,2024-09-22,기존
신트리1,2024-08-13,1999.0,49.8,"59,800",11,102,중개거래,,,24.09.05,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동현대1,2024-08-19,1997.0,59.9,"138,500",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동센트럴아이파크위브2단지,2024-08-11,2020.0,84.97,"104,000",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
신트리4,2024-08-12,2000.0,49.8,"54,500",12,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동센트럴아이파크위브4단지,2024-08-07,2020.0,59.68,"98,000",15,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
신트리1,2024-08-09,1999.0,49.95,"61,500",12,109,중개거래,,,24.08.23,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동센트럴아이파크위브4단지,2024-08-09,2020.0,84.97,"112,000",11,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지9,2024-08-10,1987.0,71.37,"157,700",13,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지12,2024-08-14,1988.0,53.46,"123,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
진도2,2024-08-17,1999.0,84.75,"144,000",10,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
신월시영,2024-08-15,1988.0,50.67,"50,000",10,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
롯데캐슬,2024-08-06,2014.0,59.747,"86,000",16,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지13,2024-08-18,1987.0,70.73,"160,000",10,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지1,2024-08-13,1985.0,66.0,"160,000",3,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지11,2024-08-17,1988.0,51.48,"120,000",15,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
대림e-편한세상,2024-08-09,2004.0,84.985,"87,000",20,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지12,2024-08-16,1988.0,71.64,"145,800",11,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
아이파크,2024-08-05,2002.0,114.756,"197,000",16,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동센트럴아이파크위브2단지,2024-08-15,2020.0,52.85,"80,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
신도신월1차,2024-08-07,2004.0,84.85,"76,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
래미안목동아델리체(101동~118동),2024-08-02,2021.0,59.82,"128,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동센트럴아이파크위브4단지,2024-08-11,2020.0,84.97,"116,500",5,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
대성유니드,2024-08-12,2004.0,84.3,"69,500",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지5,2024-08-15,1986.0,65.08,"185,000",12,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
대방샤인힐,2024-08-11,2003.0,59.648,"49,800",13,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지14,2024-08-10,1987.0,55.02,"119,500",11,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동센트럴아이파크위브1단지,2024-08-14,2020.0,59.97,"97,500",3,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지13,2024-08-14,1987.0,70.73,"162,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지14,2024-08-16,1987.0,92.67,"187,000",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
동원데자뷰,2024-08-12,2012.0,76.6408,"67,000",7,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
쌍용,2024-08-15,1992.0,84.65,"94,000",7,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
보성주상복합,2024-08-15,1996.0,59.73,"56,000",11,,중개거래,,,24.09.09,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
동원데자뷰,2024-08-15,2012.0,84.9253,"69,000",4,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
현대,2024-08-09,1995.0,84.84,"95,000",10,,중개거래,,,,,개인,개인,"경기 의왕시, 서울 양천구",양천구,신정동,실거래,2024-09-22,기존
롯데캐슬,2024-08-05,2014.0,84.966,"97,200",16,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지14,2024-08-09,1987.0,55.02,"125,000",9,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동청구한신아파트,2024-08-07,1997.0,84.77,"165,000",5,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지3,2024-08-05,1986.0,95.74,"220,000",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지13,2024-08-09,1987.0,70.73,"157,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지9,2024-08-08,1987.0,71.37,"169,000",8,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지14,2024-08-14,1987.0,92.07,"188,000",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
푸른마을2,2024-08-12,2001.0,59.85,"59,500",4,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
청구,2024-08-08,1992.0,84.99,"97,500",7,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
스카이캐슬아파트(512-8),2024-08-07,2020.0,52.82,"42,500",8,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지10,2024-08-05,1987.0,53.82,"119,500",11,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지7,2024-08-07,1986.0,101.2,"251,000",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지6,2024-08-13,1986.0,47.94,"139,700",9,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지14,2024-08-07,1987.0,74.19,"144,000",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동파크자이(101동~108동),2024-08-08,2019.0,84.977,"140,000",3,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지14,2024-08-10,1987.0,55.02,"124,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
롯데캐슬,2024-08-02,2014.0,84.984,"92,500",19,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지9,2024-08-07,1987.0,71.37,"155,000",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
래미안목동아델리체(119동~123동),2024-08-02,2021.0,59.82,"118,000",13,,중개거래,,,,,개인,개인,"서울 강남구, 서울 양천구",양천구,신정동,실거래,2024-09-22,기존
목동신시가지9,2024-08-11,1987.0,106.39,"208,000",3,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
신월시영,2024-08-12,1988.0,59.49,"58,500",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지5,2024-08-07,1986.0,65.08,"184,500",11,,중개거래,,,,,개인,개인,"서울 양천구, 서울 영등포구",양천구,목동,실거래,2024-09-22,기존
이펜하우스3단지,2024-08-03,2011.0,84.51,"81,000",5,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
학마을1단지,2024-08-08,2000.0,49.98,"48,500",7,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
청구,2024-08-07,1992.0,84.99,"91,000",12,101-3,중개거래,,,24.08.30,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지7,2024-08-08,1986.0,66.6,"190,000",10,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동삼성쉐르빌Ⅱ,2024-08-06,2004.0,178.94,"194,000",9,,중개거래,,,,,개인,개인,"서울 강남구, 서울 양천구",양천구,신정동,실거래,2024-09-22,기존
길훈로즈빌,2024-08-09,2002.0,84.95,"118,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
아름다운세상,2024-08-12,2006.0,74.73,"48,700",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
신월시영,2024-08-12,1988.0,59.49,"58,500",1,,중개거래,O,24.08.15,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동센트럴아이파크위브2단지,2024-08-03,2020.0,84.98,"103,500",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
학마을1단지,2024-08-10,2000.0,49.99,"52,000",4,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지11,2024-08-08,1988.0,51.48,"110,000",14,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
금호1,2024-08-10,1997.0,59.88,"114,500",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지14,2024-08-06,1987.0,108.28,"205,000",3,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
학마을1단지,2024-08-01,2000.0,59.98,"66,500",13,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지7,2024-08-05,1986.0,66.6,"190,000",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
벽산블루밍1단지,2024-08-03,2003.0,59.9461,"65,000",9,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동신시가지13,2024-08-09,1987.0,70.73,"149,500",6,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지14,2024-08-10,1987.0,55.02,"123,000",1,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동힐스테이트,2024-08-10,2016.0,59.95,"136,000",9,110,중개거래,,,24.09.13,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
학마을1단지,2024-08-06,2000.0,49.99,"49,000",12,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지11,2024-08-07,1988.0,66.24,"131,000",11,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동우성2,2024-08-07,2000.0,84.96,"92,900",9,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
동원데쟈뷰,2024-08-06,2002.0,100.83,"68,000",8,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지9,2024-08-08,1987.0,106.93,"206,000",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지11,2024-08-08,1988.0,66.24,"131,000",3,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동센트럴아이파크위브2단지,2024-08-04,2020.0,52.96,"69,800",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,신월동,실거래,2024-09-22,기존
목동트윈빌,2024-08-08,2000.0,162.3,"180,000",27,,중개거래,,,24.09.06,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지11,2024-08-06,1988.0,66.24,"133,000",3,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지12,2024-08-08,1988.0,53.46,"120,000",8,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지13,2024-08-08,1987.0,98.63,"193,000",13,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지11,2024-08-08,1988.0,66.24,"130,800",12,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지10,2024-08-07,1987.0,70.2,"156,500",3,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지3,2024-08-07,1986.0,64.98,"163,000",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
신트리1,2024-08-06,1999.0,49.95,"60,900",6,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지4,2024-08-06,1986.0,48.69,"100,000",13,408,직거래,,,24.09.02,,개인,개인,,양천구,목동,실거래,2024-09-22,기존
목동신시가지7,2024-08-06,1986.0,66.6,"200,000",11,,중개거래,,,,,개인,개인,"서울 송파구, 서울 영등포구",양천구,목동,실거래,2024-09-22,기존
목동신시가지11,2024-08-07,1988.0,51.48,"108,200",10,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지9,2024-08-07,1987.0,106.93,"215,000",13,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지11,2024-08-07,1988.0,66.24,"131,000",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지7,2024-08-06,1986.0,74.12,"209,500",4,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
목동신시가지11,2024-08-06,1988.0,66.24,"135,000",10,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지9,2024-08-06,1987.0,53.82,"140,000",7,,중개거래,,,,,개인,개인,서울 양천구,양천구,신정동,실거래,2024-09-22,기존
목동신시가지5,2024-08-07,1986.0,65.08,"174,700",2,,중개거래,,,,,개인,개인,서울 양천구,양천구,목동,실거래,2024-09-22,기존
