확인날짜,전용면적,가격,동,층,총층수,방향,단지명,date_id,거래구분
2024-08-31,84(32평),22억5천,303동,고층,26층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억8천,316동,고층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억3천,207동,저층,35층,남서향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억5천,304동,중층,26층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),23억,303동,중층,26층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억,217동,저층,28층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억7천,219동,저층,34층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),21억5천,411동,저층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억8천,412동,저층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),23억,417동,중층,24층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억5천,217동,저층,28층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억,204동,저층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),23억5천,418동,고층,27층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),23억,402동,중층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),23억5천,316동,고층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-31,84(32평),22억7천,203동,고층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),22억7천,303동,중층,26층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),22억8천,202동,고층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),20억9천,405동,저층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),25억,201동,고층,35층,남서향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),22억5천,219동,저층,34층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),22억7천,203동,6층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),23억,410동,중층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),22억,218동,저층,35층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),22억8천,112동,중층,33층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),21억,401동,저층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-30,84(32평),21억2천,106동,저층,35층,남서향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억2천,404동,중층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억,112동,고층,33층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),22억8천,304동,고층,26층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),22억8천,219동,저층,34층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억3천,402동,중층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억,318동,저층,35층,남서향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),22억5천,109동,중층,35층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),22억4천,219동,저층,34층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),22억8천,303동,중층,26층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),22억9천,303동,고층,26층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억3천,418동,중층,27층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),22억8천,219동,고층,34층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억3천,404동,고층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억5천,212동,고층,21층,남서향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),22억,402동,저층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억2천,406동,고층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억,403동,저층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억,314동,고층,29층,남향,헬리오시티,2024-09-28,아파트
2024-08-29,84(32평),23억,418동,중층,27층,남향,헬리오시티,2024-09-28,아파트
